CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex
2275	2275	0.0	1.0	1.0	1.0	-1
2276	2276	0.0	1.0	1.0	1.0	-1
2277	2277	0.0	1.0	1.0	1.0	-1
2279	2279	0.0	1.0	1.0	1.0	-1
2280	2280	0.0	1.0	1.0	1.0	-1
2282	2282	0.0	1.0	1.0	1.0	-1
2283	2283	0.0	1.0	1.0	1.0	-1
2285	2285	0.0	1.0	1.0	1.0	-1
2286	2286	0.0	1.0	1.0	1.0	-1
2287	2287	0.0	1.0	1.0	1.0	-1
2290	2290	0.0	1.0	1.0	1.0	-1
2292	2292	0.0	1.0	1.0	1.0	-1
2294	2294	0.0	1.0	1.0	1.0	-1
2295	2295	0.0	1.0	1.0	1.0	-1
2297	2297	0.0	1.0	1.0	1.0	-1
2298	2298	0.0	1.0	1.0	1.0	-1
2299	2299	0.0	1.0	1.0	1.0	-1
2301	2301	0.0	1.0	1.0	1.0	-1
2302	2302	0.0	1.0	1.0	1.0	-1
2304	2304	0.0	1.0	1.0	1.0	-1
2307	2307	0.0	1.0	1.0	1.0	-1
2309	2309	0.0	1.0	1.0	1.0	-1
2310	2310	0.0	1.0	1.0	1.0	-1
2311	2311	0.0	1.0	1.0	1.0	-1
2313	2313	0.0	1.0	1.0	1.0	-1
2314	2314	0.0	1.0	1.0	1.0	-1
2315	2315	0.0	1.0	1.0	1.0	-1
2316	2316	0.0	1.0	1.0	1.0	-1
2317	2317	0.0	1.0	1.0	1.0	-1
2321	2321	0.0	1.0	1.0	1.0	-1
2323	2323	0.0	1.0	1.0	1.0	-1
2326	2326	0.0	1.0	1.0	1.0	-1
2327	2327	0.0	1.0	1.0	1.0	-1
2328	2328	0.0	1.0	1.0	1.0	-1
2329	2329	0.0	1.0	1.0	1.0	-1
2332	2332	0.0	1.0	1.0	1.0	-1
2333	2333	0.0	1.0	1.0	1.0	-1
2334	2334	0.0	1.0	1.0	1.0	-1
2335	2335	0.0	1.0	1.0	1.0	-1
2336	2336	0.0	1.0	1.0	1.0	-1
2338	2338	0.0	1.0	1.0	1.0	-1
2340	2340	0.0	1.0	1.0	1.0	-1
2342	2342	0.0	1.0	1.0	1.0	-1
2344	2344	0.0	1.0	1.0	1.0	-1
2345	2345	0.0	1.0	1.0	1.0	-1
2347	2347	0.0	1.0	1.0	1.0	-1
2348	2348	0.0	1.0	1.0	1.0	-1
2349	2349	0.0	1.0	1.0	1.0	-1
2350	2350	0.0	1.0	1.0	1.0	-1
2351	2351	0.0	1.0	1.0	1.0	-1
2355	2355	0.0	1.0	1.0	1.0	-1
2356	2356	0.0	1.0	1.0	1.0	-1
2357	2357	0.0	1.0	1.0	1.0	-1
2358	2358	0.0	1.0	1.0	1.0	-1
2359	2359	0.0	1.0	1.0	1.0	-1
2360	2360	0.0	1.0	1.0	1.0	-1
2361	2361	0.0	1.0	1.0	1.0	-1
2362	2362	0.0	1.0	1.0	1.0	-1
2363	2363	0.0	1.0	1.0	1.0	-1
2364	2364	0.0	1.0	1.0	1.0	-1
2365	2365	0.0	1.0	1.0	1.0	-1
2366	2366	0.0	1.0	1.0	1.0	-1
2367	2367	0.0	1.0	1.0	1.0	-1
2368	2368	0.0	1.0	1.0	1.0	-1
2369	2369	0.0	1.0	1.0	1.0	-1
2370	2370	0.0	1.0	1.0	1.0	-1
2371	2371	0.0	1.0	1.0	1.0	-1
2375	2375	0.0	1.0	1.0	1.0	-1
2376	2376	0.0	1.0	1.0	1.0	-1
2377	2377	0.0	1.0	1.0	1.0	-1
2378	2378	0.0	1.0	1.0	1.0	-1
2379	2379	0.0	1.0	1.0	1.0	-1
2381	2381	0.0	1.0	1.0	1.0	-1
2382	2382	0.0	1.0	1.0	1.0	-1
2383	2383	0.0	1.0	1.0	1.0	-1
2384	2384	0.0	1.0	1.0	1.0	-1
2386	2386	0.0	1.0	1.0	1.0	-1
2387	2387	0.0	1.0	1.0	1.0	-1
2388	2388	0.0	1.0	1.0	1.0	-1
2391	2391	0.0	1.0	1.0	1.0	-1
2392	2392	0.0	1.0	1.0	1.0	-1
2393	2393	0.0	1.0	1.0	1.0	-1
2394	2394	0.0	1.0	1.0	1.0	-1
2396	2396	0.0	1.0	1.0	1.0	-1
2397	2397	0.0	1.0	1.0	1.0	-1
2399	2399	0.0	1.0	1.0	1.0	-1
2404	2404	0.0	1.0	1.0	1.0	-1
2410	2410	0.0	1.0	1.0	1.0	-1
2412	2412	0.0	1.0	1.0	1.0	-1
2413	2413	0.0	1.0	1.0	1.0	-1
2414	2414	0.0	1.0	1.0	1.0	-1
2415	2415	0.0	1.0	1.0	1.0	-1
2416	2416	0.0	1.0	1.0	1.0	-1
2417	2417	0.0	1.0	1.0	1.0	-1
2418	2418	0.0	1.0	1.0	1.0	-1
2419	2419	0.0	1.0	1.0	1.0	-1
2420	2420	0.0	1.0	1.0	1.0	-1
2421	2421	0.0	1.0	1.0	1.0	-1
2422	2422	0.0	1.0	1.0	1.0	-1
2423	2423	0.0	1.0	1.0	1.0	-1
2425	2425	0.0	1.0	1.0	1.0	-1
2427	2427	0.0	1.0	1.0	1.0	-1
2431	2431	0.0	1.0	1.0	1.0	-1
2433	2433	0.0	1.0	1.0	1.0	-1
2437	2437	0.0	1.0	1.0	1.0	-1
2438	2438	0.0	1.0	1.0	1.0	-1
2440	2440	0.0	1.0	1.0	1.0	-1
2443	2443	0.0	1.0	1.0	1.0	-1
2445	2445	0.0	1.0	1.0	1.0	-1
2446	2446	0.0	1.0	1.0	1.0	-1
2447	2447	0.0	1.0	1.0	1.0	-1
2453	2453	0.0	1.0	1.0	1.0	-1
2455	2455	0.0	1.0	1.0	1.0	-1
2458	2458	0.0	1.0	1.0	1.0	-1
2460	2460	0.0	1.0	1.0	1.0	-1
2461	2461	0.0	1.0	1.0	1.0	-1
2463	2463	0.0	1.0	1.0	1.0	-1
2464	2464	0.0	1.0	1.0	1.0	-1
2467	2467	0.0	1.0	1.0	1.0	-1
2468	2468	0.0	1.0	1.0	1.0	-1
2469	2469	0.0	1.0	1.0	1.0	-1
2470	2470	0.0	1.0	1.0	1.0	-1
2471	2471	0.0	1.0	1.0	1.0	-1
2472	2472	0.0	1.0	1.0	1.0	-1
2475	2475	0.0	1.0	1.0	1.0	-1
2477	2477	0.0	1.0	1.0	1.0	-1
2479	2479	0.0	1.0	1.0	1.0	-1
2481	2481	0.0	1.0	1.0	1.0	-1
2484	2484	0.0	1.0	1.0	1.0	-1
2485	2485	0.0	1.0	1.0	1.0	-1
2486	2486	0.0	1.0	1.0	1.0	-1
2487	2487	0.0	1.0	1.0	1.0	-1
2488	2488	0.0	1.0	1.0	1.0	-1
2489	2489	0.0	1.0	1.0	1.0	-1
2490	2490	0.0	1.0	1.0	1.0	-1
2491	2491	0.0	1.0	1.0	1.0	-1
2493	2493	0.0	1.0	1.0	1.0	-1
2497	2497	0.0	1.0	1.0	1.0	-1
2498	2498	0.0	1.0	1.0	1.0	-1
2501	2501	0.0	1.0	1.0	1.0	-1
2502	2502	0.0	1.0	1.0	1.0	-1
2503	2503	0.0	1.0	1.0	1.0	-1
2504	2504	0.0	1.0	1.0	1.0	-1
2505	2505	0.0	1.0	1.0	1.0	-1
2506	2506	0.0	1.0	1.0	1.0	-1
2508	2508	0.0	1.0	1.0	1.0	-1
2509	2509	0.0	1.0	1.0	1.0	-1
2510	2510	0.0	1.0	1.0	1.0	-1
2512	2512	0.0	1.0	1.0	1.0	-1
2517	2517	0.0	1.0	1.0	1.0	-1
2519	2519	0.0	1.0	1.0	1.0	-1
2520	2520	0.0	1.0	1.0	1.0	-1
2521	2521	0.0	1.0	1.0	1.0	-1
2524	2524	0.0	1.0	1.0	1.0	-1
2525	2525	0.0	1.0	1.0	1.0	-1
2526	2526	0.0	1.0	1.0	1.0	-1
2527	2527	0.0	1.0	1.0	1.0	-1
2528	2528	0.0	1.0	1.0	1.0	-1
2531	2531	0.0	1.0	1.0	1.0	-1
2532	2532	0.0	1.0	1.0	1.0	-1
2533	2533	0.0	1.0	1.0	1.0	-1
2534	2534	0.0	1.0	1.0	1.0	-1
2535	2535	0.0	1.0	1.0	1.0	-1
2536	2536	0.0	1.0	1.0	1.0	-1
2537	2537	0.0	1.0	1.0	1.0	-1
2538	2538	0.0	1.0	1.0	1.0	-1
2539	2539	0.0	1.0	1.0	1.0	-1
2542	2542	0.0	1.0	1.0	1.0	-1
2544	2544	0.0	1.0	1.0	1.0	-1
2545	2545	0.0	1.0	1.0	1.0	-1
2547	2547	0.0	1.0	1.0	1.0	-1
2554	2554	0.0	1.0	1.0	1.0	-1
2555	2555	0.0	1.0	1.0	1.0	-1
2556	2556	0.0	1.0	1.0	1.0	-1
2557	2557	0.0	1.0	1.0	1.0	-1
2560	2560	0.0	1.0	1.0	1.0	-1
2561	2561	0.0	1.0	1.0	1.0	-1
2564	2564	0.0	1.0	1.0	1.0	-1
2569	2569	0.0	1.0	1.0	1.0	-1
2570	2570	0.0	1.0	1.0	1.0	-1
2571	2571	0.0	1.0	1.0	1.0	-1
2572	2572	0.0	1.0	1.0	1.0	-1
2573	2573	0.0	1.0	1.0	1.0	-1
2574	2574	0.0	1.0	1.0	1.0	-1
2577	2577	0.0	1.0	1.0	1.0	-1
2578	2578	0.0	1.0	1.0	1.0	-1
2579	2579	0.0	1.0	1.0	1.0	-1
2580	2580	0.0	1.0	1.0	1.0	-1
2583	2583	0.0	1.0	1.0	1.0	-1
2585	2585	0.0	1.0	1.0	1.0	-1
2589	2589	0.0	1.0	1.0	1.0	-1
2590	2590	0.0	1.0	1.0	1.0	-1
2591	2591	0.0	1.0	1.0	1.0	-1
2596	2596	0.0	1.0	1.0	1.0	-1
2597	2597	0.0	1.0	1.0	1.0	-1
2598	2598	0.0	1.0	1.0	1.0	-1
2600	2600	0.0	1.0	1.0	1.0	-1
2602	2602	0.0	1.0	1.0	1.0	-1
2604	2604	0.0	1.0	1.0	1.0	-1
2606	2606	0.0	1.0	1.0	1.0	-1
2607	2607	0.0	1.0	1.0	1.0	-1
2608	2608	0.0	1.0	1.0	1.0	-1
2609	2609	0.0	1.0	1.0	1.0	-1
2611	2611	0.0	1.0	1.0	1.0	-1
2612	2612	0.0	1.0	1.0	1.0	-1
2614	2614	0.0	1.0	1.0	1.0	-1
2615	2615	0.0	1.0	1.0	1.0	-1
2617	2617	0.0	1.0	1.0	1.0	-1
2618	2618	0.0	1.0	1.0	1.0	-1
2620	2620	0.0	1.0	1.0	1.0	-1
2622	2622	0.0	1.0	1.0	1.0	-1
2624	2624	0.0	1.0	1.0	1.0	-1
2625	2625	0.0	1.0	1.0	1.0	-1
2626	2626	0.0	1.0	1.0	1.0	-1
2628	2628	0.0	1.0	1.0	1.0	-1
2630	2630	0.0	1.0	1.0	1.0	-1
2635	2635	0.0	1.0	1.0	1.0	-1
2639	2639	0.0	1.0	1.0	1.0	-1
2641	2641	0.0	1.0	1.0	1.0	-1
2642	2642	0.0	1.0	1.0	1.0	-1
2643	2643	0.0	1.0	1.0	1.0	-1
2647	2647	0.0	1.0	1.0	1.0	-1
2648	2648	0.0	1.0	1.0	1.0	-1
2649	2649	0.0	1.0	1.0	1.0	-1
2650	2650	0.0	1.0	1.0	1.0	-1
2651	2651	0.0	1.0	1.0	1.0	-1
2652	2652	0.0	1.0	1.0	1.0	-1
2653	2653	0.0	1.0	1.0	1.0	-1
2654	2654	0.0	1.0	1.0	1.0	-1
2656	2656	0.0	1.0	1.0	1.0	-1
2657	2657	0.0	1.0	1.0	1.0	-1
2659	2659	0.0	1.0	1.0	1.0	-1
2660	2660	0.0	1.0	1.0	1.0	-1
2663	2663	0.0	1.0	1.0	1.0	-1
2665	2665	0.0	1.0	1.0	1.0	-1
2666	2666	0.0	1.0	1.0	1.0	-1
2668	2668	0.0	1.0	1.0	1.0	-1
2669	2669	0.0	1.0	1.0	1.0	-1
2672	2672	0.0	1.0	1.0	1.0	-1
2680	2680	0.0	1.0	1.0	1.0	-1
2681	2681	0.0	1.0	1.0	1.0	-1
2682	2682	0.0	1.0	1.0	1.0	-1
2685	2685	0.0	1.0	1.0	1.0	-1
2692	2692	0.0	1.0	1.0	1.0	-1
2695	2695	0.0	1.0	1.0	1.0	-1
2696	2696	0.0	1.0	1.0	1.0	-1
2697	2697	0.0	1.0	1.0	1.0	-1
2701	2701	0.0	1.0	1.0	1.0	-1
2702	2702	0.0	1.0	1.0	1.0	-1
2703	2703	0.0	1.0	1.0	1.0	-1
2707	2707	0.0	1.0	1.0	1.0	-1
2709	2709	0.0	1.0	1.0	1.0	-1
2711	2711	0.0	1.0	1.0	1.0	-1
2712	2712	0.0	1.0	1.0	1.0	-1
2718	2718	0.0	1.0	1.0	1.0	-1
2720	2720	0.0	1.0	1.0	1.0	-1
2722	2722	0.0	1.0	1.0	1.0	-1
2724	2724	0.0	1.0	1.0	1.0	-1
2725	2725	0.0	1.0	1.0	1.0	-1
2727	2727	0.0	1.0	1.0	1.0	-1
2728	2728	0.0	1.0	1.0	1.0	-1
2729	2729	0.0	1.0	1.0	1.0	-1
2730	2730	0.0	1.0	1.0	1.0	-1
2731	2731	0.0	1.0	1.0	1.0	-1
2732	2732	0.0	1.0	1.0	1.0	-1
2733	2733	0.0	1.0	1.0	1.0	-1
2734	2734	0.0	1.0	1.0	1.0	-1
2736	2736	0.0	1.0	1.0	1.0	-1
2739	2739	0.0	1.0	1.0	1.0	-1
2741	2741	0.0	1.0	1.0	1.0	-1
2743	2743	0.0	1.0	1.0	1.0	-1
2744	2744	0.0	1.0	1.0	1.0	-1
2745	2745	0.0	1.0	1.0	1.0	-1
2747	2747	0.0	1.0	1.0	1.0	-1
2751	2751	0.0	1.0	1.0	1.0	-1
2753	2753	0.0	1.0	1.0	1.0	-1
2754	2754	0.0	1.0	1.0	1.0	-1
2761	2761	0.0	1.0	1.0	1.0	-1
2762	2762	0.0	1.0	1.0	1.0	-1
2763	2763	0.0	1.0	1.0	1.0	-1
2764	2764	0.0	1.0	1.0	1.0	-1
2765	2765	0.0	1.0	1.0	1.0	-1
2768	2768	0.0	1.0	1.0	1.0	-1
2769	2769	0.0	1.0	1.0	1.0	-1
2771	2771	0.0	1.0	1.0	1.0	-1
2774	2774	0.0	1.0	1.0	1.0	-1
2775	2775	0.0	1.0	1.0	1.0	-1
2776	2776	0.0	1.0	1.0	1.0	-1
2778	2778	0.0	1.0	1.0	1.0	-1
2782	2782	0.0	1.0	1.0	1.0	-1
2791	2791	0.0	1.0	1.0	1.0	-1
2792	2792	0.0	1.0	1.0	1.0	-1
2794	2794	0.0	1.0	1.0	1.0	-1
2795	2795	0.0	1.0	1.0	1.0	-1
2797	2797	0.0	1.0	1.0	1.0	-1
2798	2798	0.0	1.0	1.0	1.0	-1
2800	2800	0.0	1.0	1.0	1.0	-1
2803	2803	0.0	1.0	1.0	1.0	-1
2805	2805	0.0	1.0	1.0	1.0	-1
2806	2806	0.0	1.0	1.0	1.0	-1
2808	2808	0.0	1.0	1.0	1.0	-1
2811	2811	0.0	1.0	1.0	1.0	-1
2813	2813	0.0	1.0	1.0	1.0	-1
2817	2817	0.0	1.0	1.0	1.0	-1
2823	2823	0.0	1.0	1.0	1.0	-1
2825	2825	0.0	1.0	1.0	1.0	-1
2827	2827	0.0	1.0	1.0	1.0	-1
2836	2836	0.0	1.0	1.0	1.0	-1
2837	2837	0.0	1.0	1.0	1.0	-1
2838	2838	0.0	1.0	1.0	1.0	-1
2843	2843	0.0	1.0	1.0	1.0	-1
2851	2851	0.0	1.0	1.0	1.0	-1
2852	2852	0.0	1.0	1.0	1.0	-1
2855	2855	0.0	1.0	1.0	1.0	-1
2860	2860	0.0	1.0	1.0	1.0	-1
2861	2861	0.0	1.0	1.0	1.0	-1
2863	2863	0.0	1.0	1.0	1.0	-1
2865	2865	0.0	1.0	1.0	1.0	-1
2866	2866	0.0	1.0	1.0	1.0	-1
2868	2868	0.0	1.0	1.0	1.0	-1
2869	2869	0.0	1.0	1.0	1.0	-1
2870	2870	0.0	1.0	1.0	1.0	-1
2872	2872	0.0	1.0	1.0	1.0	-1
2873	2873	0.0	1.0	1.0	1.0	-1
2875	2875	0.0	1.0	1.0	1.0	-1
2876	2876	0.0	1.0	1.0	1.0	-1
2878	2878	0.0	1.0	1.0	1.0	-1
2882	2882	0.0	1.0	1.0	1.0	-1
2883	2883	0.0	1.0	1.0	1.0	-1
2884	2884	0.0	1.0	1.0	1.0	-1
2887	2887	0.0	1.0	1.0	1.0	-1
2892	2892	0.0	1.0	1.0	1.0	-1
2893	2893	0.0	1.0	1.0	1.0	-1
2894	2894	0.0	1.0	1.0	1.0	-1
2896	2896	0.0	1.0	1.0	1.0	-1
2897	2897	0.0	1.0	1.0	1.0	-1
2898	2898	0.0	1.0	1.0	1.0	-1
2899	2899	0.0	1.0	1.0	1.0	-1
2900	2900	0.0	1.0	1.0	1.0	-1
2903	2903	0.0	1.0	1.0	1.0	-1
2904	2904	0.0	1.0	1.0	1.0	-1
2905	2905	0.0	1.0	1.0	1.0	-1
2908	2908	0.0	1.0	1.0	1.0	-1
2909	2909	0.0	1.0	1.0	1.0	-1
2910	2910	0.0	1.0	1.0	1.0	-1
2912	2912	0.0	1.0	1.0	1.0	-1
2917	2917	0.0	1.0	1.0	1.0	-1
2918	2918	0.0	1.0	1.0	1.0	-1
2919	2919	0.0	1.0	1.0	1.0	-1
2920	2920	0.0	1.0	1.0	1.0	-1
2921	2921	0.0	1.0	1.0	1.0	-1
2922	2922	0.0	1.0	1.0	1.0	-1
2927	2927	0.0	1.0	1.0	1.0	-1
2936	2936	0.0	1.0	1.0	1.0	-1
2937	2937	0.0	1.0	1.0	1.0	-1
2938	2938	0.0	1.0	1.0	1.0	-1
2941	2941	0.0	1.0	1.0	1.0	-1
2942	2942	0.0	1.0	1.0	1.0	-1
2943	2943	0.0	1.0	1.0	1.0	-1
2945	2945	0.0	1.0	1.0	1.0	-1
2946	2946	0.0	1.0	1.0	1.0	-1
2948	2948	0.0	1.0	1.0	1.0	-1
2951	2951	0.0	1.0	1.0	1.0	-1
2952	2952	0.0	1.0	1.0	1.0	-1
2953	2953	0.0	1.0	1.0	1.0	-1
2956	2956	0.0	1.0	1.0	1.0	-1
2959	2959	0.0	1.0	1.0	1.0	-1
2964	2964	0.0	1.0	1.0	1.0	-1
2965	2965	0.0	1.0	1.0	1.0	-1
2966	2966	0.0	1.0	1.0	1.0	-1
2968	2968	0.0	1.0	1.0	1.0	-1
2973	2973	0.0	1.0	1.0	1.0	-1
2974	2974	0.0	1.0	1.0	1.0	-1
2977	2977	0.0	1.0	1.0	1.0	-1
2978	2978	0.0	1.0	1.0	1.0	-1
2981	2981	0.0	1.0	1.0	1.0	-1
2982	2982	0.0	1.0	1.0	1.0	-1
2983	2983	0.0	1.0	1.0	1.0	-1
2990	2990	0.0	1.0	1.0	1.0	-1
2993	2993	0.0	1.0	1.0	1.0	-1
2994	2994	0.0	1.0	1.0	1.0	-1
2995	2995	0.0	1.0	1.0	1.0	-1
3000	3000	0.0	1.0	1.0	1.0	-1
3001	3001	0.0	1.0	1.0	1.0	-1
3002	3002	0.0	1.0	1.0	1.0	-1
3006	3006	0.0	1.0	1.0	1.0	-1
3010	3010	0.0	1.0	1.0	1.0	-1
3015	3015	0.0	1.0	1.0	1.0	-1
3017	3017	0.0	1.0	1.0	1.0	-1
3019	3019	0.0	1.0	1.0	1.0	-1
3020	3020	0.0	1.0	1.0	1.0	-1
3022	3022	0.0	1.0	1.0	1.0	-1
3023	3023	0.0	1.0	1.0	1.0	-1
3024	3024	0.0	1.0	1.0	1.0	-1
3027	3027	0.0	1.0	1.0	1.0	-1
3028	3028	0.0	1.0	1.0	1.0	-1
3029	3029	0.0	1.0	1.0	1.0	-1
3030	3030	0.0	1.0	1.0	1.0	-1
3034	3034	0.0	1.0	1.0	1.0	-1
3037	3037	0.0	1.0	1.0	1.0	-1
3041	3041	0.0	1.0	1.0	1.0	-1
3042	3042	0.0	1.0	1.0	1.0	-1
3043	3043	0.0	1.0	1.0	1.0	-1
3044	3044	0.0	1.0	1.0	1.0	-1
3045	3045	0.0	1.0	1.0	1.0	-1
3047	3047	0.0	1.0	1.0	1.0	-1
3048	3048	0.0	1.0	1.0	1.0	-1
3051	3051	0.0	1.0	1.0	1.0	-1
3053	3053	0.0	1.0	1.0	1.0	-1
3055	3055	0.0	1.0	1.0	1.0	-1
3056	3056	0.0	1.0	1.0	1.0	-1
3059	3059	0.0	1.0	1.0	1.0	-1
3061	3061	0.0	1.0	1.0	1.0	-1
3062	3062	0.0	1.0	1.0	1.0	-1
3063	3063	0.0	1.0	1.0	1.0	-1
3064	3064	0.0	1.0	1.0	1.0	-1
3066	3066	0.0	1.0	1.0	1.0	-1
3067	3067	0.0	1.0	1.0	1.0	-1
3068	3068	0.0	1.0	1.0	1.0	-1
3069	3069	0.0	1.0	1.0	1.0	-1
3075	3075	0.0	1.0	1.0	1.0	-1
3076	3076	0.0	1.0	1.0	1.0	-1
3077	3077	0.0	1.0	1.0	1.0	-1
3078	3078	0.0	1.0	1.0	1.0	-1
3085	3085	0.0	1.0	1.0	1.0	-1
3088	3088	0.0	1.0	1.0	1.0	-1
3089	3089	0.0	1.0	1.0	1.0	-1
3090	3090	0.0	1.0	1.0	1.0	-1
3092	3092	0.0	1.0	1.0	1.0	-1
3096	3096	0.0	1.0	1.0	1.0	-1
3097	3097	0.0	1.0	1.0	1.0	-1
3099	3099	0.0	1.0	1.0	1.0	-1
3100	3100	0.0	1.0	1.0	1.0	-1
3101	3101	0.0	1.0	1.0	1.0	-1
3103	3103	0.0	1.0	1.0	1.0	-1
3104	3104	0.0	1.0	1.0	1.0	-1
3106	3106	0.0	1.0	1.0	1.0	-1
3109	3109	0.0	1.0	1.0	1.0	-1
3110	3110	0.0	1.0	1.0	1.0	-1
3112	3112	0.0	1.0	1.0	1.0	-1
3113	3113	0.0	1.0	1.0	1.0	-1
3114	3114	0.0	1.0	1.0	1.0	-1
3115	3115	0.0	1.0	1.0	1.0	-1
3116	3116	0.0	1.0	1.0	1.0	-1
3119	3119	0.0	1.0	1.0	1.0	-1
3120	3120	0.0	1.0	1.0	1.0	-1
3123	3123	0.0	1.0	1.0	1.0	-1
3124	3124	0.0	1.0	1.0	1.0	-1
3125	3125	0.0	1.0	1.0	1.0	-1
3126	3126	0.0	1.0	1.0	1.0	-1
3127	3127	0.0	1.0	1.0	1.0	-1
3130	3130	0.0	1.0	1.0	1.0	-1
3131	3131	0.0	1.0	1.0	1.0	-1
3134	3134	0.0	1.0	1.0	1.0	-1
3135	3135	0.0	1.0	1.0	1.0	-1
3138	3138	0.0	1.0	1.0	1.0	-1
3143	3143	0.0	1.0	1.0	1.0	-1
3144	3144	0.0	1.0	1.0	1.0	-1
3145	3145	0.0	1.0	1.0	1.0	-1
3146	3146	0.0	1.0	1.0	1.0	-1
3150	3150	0.0	1.0	1.0	1.0	-1
3152	3152	0.0	1.0	1.0	1.0	-1
3153	3153	0.0	1.0	1.0	1.0	-1
3157	3157	0.0	1.0	1.0	1.0	-1
3158	3158	0.0	1.0	1.0	1.0	-1
3160	3160	0.0	1.0	1.0	1.0	-1
3168	3168	0.0	1.0	1.0	1.0	-1
3173	3173	0.0	1.0	1.0	1.0	-1
3174	3174	0.0	1.0	1.0	1.0	-1
3175	3175	0.0	1.0	1.0	1.0	-1
3177	3177	0.0	1.0	1.0	1.0	-1
3185	3185	0.0	1.0	1.0	1.0	-1
3187	3187	0.0	1.0	1.0	1.0	-1
3188	3188	0.0	1.0	1.0	1.0	-1
3194	3194	0.0	1.0	1.0	1.0	-1
3196	3196	0.0	1.0	1.0	1.0	-1
3197	3197	0.0	1.0	1.0	1.0	-1
3198	3198	0.0	1.0	1.0	1.0	-1
3200	3200	0.0	1.0	1.0	1.0	-1
3206	3206	0.0	1.0	1.0	1.0	-1
3207	3207	0.0	1.0	1.0	1.0	-1
3208	3208	0.0	1.0	1.0	1.0	-1
3210	3210	0.0	1.0	1.0	1.0	-1
3211	3211	0.0	1.0	1.0	1.0	-1
3214	3214	0.0	1.0	1.0	1.0	-1
3217	3217	0.0	1.0	1.0	1.0	-1
3222	3222	0.0	1.0	1.0	1.0	-1
3223	3223	0.0	1.0	1.0	1.0	-1
3224	3224	0.0	1.0	1.0	1.0	-1
3225	3225	0.0	1.0	1.0	1.0	-1
3233	3233	0.0	1.0	1.0	1.0	-1
3234	3234	0.0	1.0	1.0	1.0	-1
3235	3235	0.0	1.0	1.0	1.0	-1
3238	3238	0.0	1.0	1.0	1.0	-1
3241	3241	0.0	1.0	1.0	1.0	-1
3242	3242	0.0	1.0	1.0	1.0	-1
3244	3244	0.0	1.0	1.0	1.0	-1
3248	3248	0.0	1.0	1.0	1.0	-1
3250	3250	0.0	1.0	1.0	1.0	-1
3251	3251	0.0	1.0	1.0	1.0	-1
3252	3252	0.0	1.0	1.0	1.0	-1
3253	3253	0.0	1.0	1.0	1.0	-1
3262	3262	0.0	1.0	1.0	1.0	-1
3263	3263	0.0	1.0	1.0	1.0	-1
3265	3265	0.0	1.0	1.0	1.0	-1
3266	3266	0.0	1.0	1.0	1.0	-1
3270	3270	0.0	1.0	1.0	1.0	-1
3271	3271	0.0	1.0	1.0	1.0	-1
3273	3273	0.0	1.0	1.0	1.0	-1
3274	3274	0.0	1.0	1.0	1.0	-1
3276	3276	0.0	1.0	1.0	1.0	-1
3278	3278	0.0	1.0	1.0	1.0	-1
3279	3279	0.0	1.0	1.0	1.0	-1
3280	3280	0.0	1.0	1.0	1.0	-1
3282	3282	0.0	1.0	1.0	1.0	-1
3284	3284	0.0	1.0	1.0	1.0	-1
3285	3285	0.0	1.0	1.0	1.0	-1
3286	3286	0.0	1.0	1.0	1.0	-1
3287	3287	0.0	1.0	1.0	1.0	-1
3288	3288	0.0	1.0	1.0	1.0	-1
3290	3290	0.0	1.0	1.0	1.0	-1
3291	3291	0.0	1.0	1.0	1.0	-1
3292	3292	0.0	1.0	1.0	1.0	-1
3293	3293	0.0	1.0	1.0	1.0	-1
3294	3294	0.0	1.0	1.0	1.0	-1
3295	3295	0.0	1.0	1.0	1.0	-1
3296	3296	0.0	1.0	1.0	1.0	-1
3297	3297	0.0	1.0	1.0	1.0	-1
3298	3298	0.0	1.0	1.0	1.0	-1
3299	3299	0.0	1.0	1.0	1.0	-1
3301	3301	0.0	1.0	1.0	1.0	-1
3303	3303	0.0	1.0	1.0	1.0	-1
3304	3304	0.0	1.0	1.0	1.0	-1
3306	3306	0.0	1.0	1.0	1.0	-1
3310	3310	0.0	1.0	1.0	1.0	-1
3312	3312	0.0	1.0	1.0	1.0	-1
3314	3314	0.0	1.0	1.0	1.0	-1
3315	3315	0.0	1.0	1.0	1.0	-1
3316	3316	0.0	1.0	1.0	1.0	-1
3317	3317	0.0	1.0	1.0	1.0	-1
3319	3319	0.0	1.0	1.0	1.0	-1
3320	3320	0.0	1.0	1.0	1.0	-1
3322	3322	0.0	1.0	1.0	1.0	-1
3323	3323	0.0	1.0	1.0	1.0	-1
3326	3326	0.0	1.0	1.0	1.0	-1
3327	3327	0.0	1.0	1.0	1.0	-1
3329	3329	0.0	1.0	1.0	1.0	-1
3332	3332	0.0	1.0	1.0	1.0	-1
3333	3333	0.0	1.0	1.0	1.0	-1
3334	3334	0.0	1.0	1.0	1.0	-1
3335	3335	0.0	1.0	1.0	1.0	-1
3341	3341	0.0	1.0	1.0	1.0	-1
3343	3343	0.0	1.0	1.0	1.0	-1
3344	3344	0.0	1.0	1.0	1.0	-1
3346	3346	0.0	1.0	1.0	1.0	-1
3349	3349	0.0	1.0	1.0	1.0	-1
3357	3357	0.0	1.0	1.0	1.0	-1
3358	3358	0.0	1.0	1.0	1.0	-1
