shared.name	CF_componentindex	CF_kingdom	CF_superclass	CF_class	CF_subclass	CF_directparent	CF_substituents	CF_kingdom_scores	CF_superclass_scores	CF_class_scores	CF_subclass_scores	CF_directparent_scores	CF_substituents_scores
1359	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3387	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3389	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1364	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1365	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2113	1190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2247	1190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4583	1192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4798	1192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4891	1192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4925	1194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4926	1194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4156	1196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4157	1196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3410	1197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4155	1197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1379	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1380	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1381	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1382	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1383	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1386	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3431	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3432	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3435	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3436	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3437	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1401	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1402	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1403	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1405	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1406	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1407	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1408	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1410	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1411	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1412	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3466	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3467	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1419	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
844	1274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3111	1277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1424	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3477	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3482	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3485	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3489	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3490	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3491	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3497	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1432	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1433	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3505	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3506	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3507	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3098	1308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3799	1308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1442	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1443	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3411	1308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4266	1308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1456	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1457	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3283	1324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3701	1324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1463	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1466	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1467	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1468	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1469	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1471	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1474	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1476	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1477	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1349	1357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1351	1357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1481	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1482	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1483	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1484	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1485	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1486	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2623	1362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4826	1362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1491	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1498	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1499	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1500	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1501	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4671	1382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4825	1382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3724	1382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1510	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1511	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1512	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3587	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3590	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3594	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3595	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3598	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1520	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1521	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1522	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1525	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3612	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3615	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1531	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1532	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3618	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3620	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1542	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1543	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1547	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
749	1475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1550	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1551	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
840	1488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1056	1488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1693	1497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1556	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1557	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1558	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3648	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3651	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1561	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1566	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3654	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3657	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1572	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1576	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1577	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1578	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1581	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1582	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1591	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1592	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1593	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5260	1553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3898	1556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4130	1556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3846	1559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3955	1559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1602	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1604	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1605	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3694	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3697	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3698	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3702	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3704	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3705	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1615	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2575	1592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2576	1592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4224	1597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1624	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1626	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1630	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1631	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3619	1604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2592	1605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1639	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1640	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1641	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1642	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1647	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1649	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1652	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1657	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1658	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1659	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1660	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
860	1646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
861	1646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1663	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1666	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1668	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1672	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1673	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1674	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3781	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3785	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3788	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3793	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3795	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3797	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3804	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3805	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1686	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1860	1757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2291	1757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2565	1766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2566	1766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3824	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3829	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1697	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4840	1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4938	1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4710	1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4939	1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1590	1795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2100	1795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2105	1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2346	1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1711	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1712	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1713	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1715	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1717	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3091	1816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1720	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1722	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1725	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1726	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1728	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1730	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1732	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1735	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5304	1854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3255	336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2691	336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3052	336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4391	338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4392	338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1750	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1753	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1755	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1760	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3901	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3906	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1766	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1772	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1774	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1777	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1778	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1779	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1782	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1783	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1784	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3936	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3939	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3941	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3942	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3943	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3945	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3948	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3949	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1798	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1801	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1806	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1810	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1812	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1813	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1815	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1817	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1818	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1820	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1821	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1824	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1825	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1826	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1827	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1828	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3983	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3984	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1831	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1832	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1833	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1838	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4648	2133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1840	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1841	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4638	2143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4639	2143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4893	2143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1846	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1848	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1849	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1850	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1852	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1853	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4018	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4019	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1858	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1859	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1861	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1863	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1864	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1866	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1867	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3699	2203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3700	2203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3970	2233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3972	2233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3973	2233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3764	2234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1874	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1876	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1878	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4067	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1880	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2337	2248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1902	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1904	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1905	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1917	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1918	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1921	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1925	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1928	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1929	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1930	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2673	2439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2674	2439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1933	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1934	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
