cluster.index	CF_componentindex	CF_kingdom	CF_superclass	CF_class	CF_subclass	CF_directparent	CF_substituents	CF_kingdom_scores	CF_superclass_scores	CF_class_scores	CF_subclass_scores	CF_directparent_scores	CF_substituents_scores
1516	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
1299	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2819	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2980	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
3544	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
1324	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
3639	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
1181	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
4975	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
890	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
350	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2838	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
3341	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
359	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
3381	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2325	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2232	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
1146	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2750	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
4900	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
4962	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
4888	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
5003	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2255	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
4936	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
3480	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
4171	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2442	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2715	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
5060	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
663	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
4169	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2849	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
3717	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2765	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
3927	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
1619	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
3740	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
1648	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
4809	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
790	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
1267	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
4170	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
1551	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
1338	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2351	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
750	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2770	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
1085	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
3716	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2802	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
723	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
4879	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
3415	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
2761	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
383	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
1161	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
918	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
252	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
3700	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
4924	2	Organic compounds	Lipids and lipid-like molecules	Sphingolipids	Glycosphingolipids	Glycosphingolipids	Alcohol;Fatty acyl;Hydrocarbon derivative;Organic oxygen compound;Organooxygen compound;Oxacycle;Oxane;Polyol;Primary alcohol;Secondary alcohol	1	1	0.857	0.857	0.714	0.035;0.035;0.035;0.035;0.035;0.03;0.03;0.03;0.03;0.035
